CLUES|DOMINGO|LUNES|MARTES|MIERCOLES|JUEVES|VIERNES|SABADO|HORA INICIO|HORA FIN
YNSMP002644|NO|SI|SI|SI|SI|SI|NO|09:00|15:00
YNSMP002656|SI|SI|SI|SI|SI|SI|SI|07:00|12:00
YNSMP002661|NO|SI|SI|SI|SI|SI|NO|09:00|15:00
YNSMP002673|NO|SI|SI|SI|SI|SI|NO|09:00|15:00
YNSMP002685|NO|SI|SI|SI|SI|SI|SI|08:00|14:00
YNSMP002690|NO|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP002702|NO|SI|SI|SI|SI|SI|NO|08:00|18:00
YNSMP002714|NO|SI|SI|SI|SI|SI|NO|09:00|15:00
YNSMP002726|NO|SI|SI|SI|SI|SI|NO|09:00|13:00
YNSMP002731|NO|SI|SI|SI|SI|SI|NO|09:00|15:00
YNSMP002743|NO|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP002755|NO|SI|SI|SI|SI|SI|NO|08:00|14:00
YNSMP002760|NO|SI|SI|SI|SI|SI|NO|08:00|14:00
YNSMP002772|SI|NO|NO|NO|NO|NO|NO|09:00|15:00
YNSMP002784|NO|SI|SI|SI|SI|SI|SI|08:00|14:00
YNSMP002796|NO|SI|SI|SI|SI|SI|NO|09:00|15:00
YNSMP002801|NO|SI|SI|SI|SI|SI|SI|08:00|14:00
YNSMP002813|SI|NO|NO|NO|NO|NO|NO|09:00|15:00
YNSMP002825|NO|SI|SI|SI|SI|SI|NO|09:00|13:00
YNSMP002830|NO|SI|SI|SI|SI|SI|NO|08:00|14:00
YNSMP002842|NO|SI|SI|SI|SI|SI|SI|08:00|15:00
YNSMP002854|NO|SI|SI|SI|SI|SI|NO|09:00|14:00
YNSMP002866|SI|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP002871|SI|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP002883|SI|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP002895|NO|SI|SI|SI|SI|SI|NO|09:00|15:00
YNSMP002900|SI|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP002912|SI|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP002924|NO|SI|SI|SI|SI|SI|NO|16:00|21:00
YNSMP002936|SI|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP002941|NO|SI|SI|SI|SI|SI|SI|08:00|14:00
YNSMP002953|NO|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP002965|SI|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP002970|NO|SI|SI|SI|SI|SI|NO|09:00|14:00
YNSMP002982|NO|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP002994|NO|SI|SI|SI|SI|SI|SI|08:00|21:00
YNSMP003006|NO|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP003011|NO|SI|SI|SI|SI|SI|SI|15:00|21:00
YNSMP003023|SI|SI|SI|SI|SI|SI|SI|08:00|14:00
YNSMP003035|NO|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP003040|NO|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP003052|NO|SI|NO|NO|NO|NO|NO|08:00|20:00
YNSMP003064|NO|SI|SI|SI|SI|SI|SI|07:00|19:00
YNSMP003076|NO|SI|SI|SI|SI|SI|NO|16:00|21:00
YNSMP003081|NO|SI|SI|SI|NO|NO|NO|09:00|15:00
YNSMP003093|NO|SI|SI|SI|SI|SI|NO|09:00|21:00
YNSMP003105|SI|NO|NO|NO|NO|NO|SI|09:00|13:00
YNSMP003110|SI|NO|NO|NO|NO|NO|SI|09:00|13:00
YNSMP003122|NO|SI|SI|SI|SI|SI|NO|09:00|15:00
YNSMP003134|SI|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP003146|NO|SI|SI|SI|SI|SI|NO|09:00|21:00
YNSMP003151|SI|NO|NO|NO|NO|NO|SI|09:00|13:00
YNSMP003163|NO|SI|SI|SI|SI|SI|NO|07:00|19:00
YNSMP003163|NO|NO|NO|NO|NO|NO|SI|07:00|17:00
YNSMP003163|SI|NO|NO|NO|NO|NO|NO|07:00|14:00
YNSMP003175|NO|SI|SI|SI|SI|SI|NO|07:00|19:00
YNSMP003175|NO|NO|NO|NO|NO|NO|SI|07:00|17:00
YNSMP003175|SI|NO|NO|NO|NO|NO|NO|07:00|14:00
YNSMP003180|NO|SI|SI|SI|SI|SI|SI|07:00|19:00
YNSMP003192|NO|SI|SI|SI|SI|SI|SI|15:00|21:00
YNSMP003204|SI|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003216|NO|SI|SI|SI|SI|SI|SI|08:00|20:00
YNSMP003221|NO|SI|SI|SI|SI|SI|NO|08:00|14:00
YNSMP003233|SI|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003245|SI|SI|SI|SI|SI|SI|SI|08:00|21:00
YNSMP003250|NO|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003262|NO|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003274|NO|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP003286|SI|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003291|NO|SI|SI|SI|SI|SI|NO|08:00|21:00
YNSMP003303|SI|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003315|SI|SI|SI|SI|SI|SI|SI|08:00|21:00
YNSMP003320|NO|SI|SI|SI|SI|SI|NO|09:00|21:00
YNSMP003332|SI|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP003332|SI|SI|SI|SI|SI|SI|SI|16:00|21:00
YNSMP003344|NO|SI|SI|SI|SI|SI|SI|09:00|14:00
YNSMP003356|NO|SI|SI|SI|SI|SI|SI|08:00|21:00
YNSMP003361|NO|SI|SI|SI|SI|SI|SI|08:00|21:00
YNSMP003373|SI|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003385|NO|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003390|SI|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003402|NO|SI|SI|SI|SI|SI|SI|08:00|21:00
YNSMP003414|SI|SI|SI|SI|SI|SI|SI|08:00|21:00
YNSMP003426|SI|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003431|SI|SI|SI|SI|SI|SI|SI|09:00|15:00
YNSMP003443|SI|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003455|NO|SI|SI|SI|SI|SI|SI|08:00|20:00
YNSMP003455|SI|NO|NO|NO|NO|NO|NO|09:00|19:00
YNSMP003460|NO|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003472|NO|SI|SI|SI|SI|SI|NO|10:00|18:00
YNSMP003472|NO|NO|NO|NO|NO|NO|SI|10:00|14:00
YNSMP003484|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSMP003496|NO|SI|SI|SI|SI|SI|SI|10:00|14:00
YNSMP003496|NO|SI|SI|SI|SI|SI|NO|16:00|20:00
YNSMP003501|SI|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003513|SI|SI|SI|SI|SI|SI|SI|08:00|21:00
YNSMP003525|NO|SI|SI|SI|SI|SI|NO|09:00|18:00
YNSMP003530|NO|SI|SI|SI|SI|SI|NO|09:00|18:00
YNSMP003530|NO|NO|NO|NO|NO|NO|SI|09:00|13:00
YNSMP003542|NO|SI|SI|SI|SI|SI|NO|09:00|18:00
YNSMP003542|NO|NO|NO|NO|NO|NO|SI|09:00|13:00
YNSMP003554|NO|SI|SI|SI|SI|SI|NO|06:30|15:30
YNSMP003554|NO|NO|NO|NO|NO|NO|SI|07:00|14:00
YNSMP003566|NO|SI|SI|SI|SI|SI|NO|09:00|18:00
YNSMP003566|NO|NO|NO|NO|NO|NO|SI|09:00|13:00
YNSMP003571|NO|SI|SI|SI|SI|SI|NO|10:00|18:00
YNSMP003583|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSMP003595|NO|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSMP003600|SI|SI|SI|SI|SI|SI|SI|09:00|21:00
YNSSA000022|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000034|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA000034|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA000046|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000046|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA000051|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000063|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000092|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000104|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA000104|SI|NO|NO|NO|NO|NO|SI|00:00|23:59
YNSSA000116|SI|SI|SI|SI|SI|SI|SI|07:30|15:00
YNSSA000133|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA000133|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA000145|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000150|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000162|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000174|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000186|SI|SI|SI|SI|SI|SI|SI|07:30|15:00
YNSSA000203|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000215|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000232|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000244|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000244|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA000256|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000290|SI|SI|SI|SI|SI|SI|SI|07:30|15:00
YNSSA000314|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000326|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000331|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000331|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA000355|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA000355|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA000360|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000384|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000396|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000401|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA000425|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000442|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000454|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA000466|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA000471|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000471|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA000483|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000541|NO|SI|SI|SI|SI|SI|NO|07:00|22:00
YNSSA000553|NO|SI|SI|SI|SI|SI|NO|08:00|21:00
YNSSA000565|SI|SI|SI|SI|SI|SI|SI|00:00|23:00
YNSSA000565|NO|SI|SI|SI|SI|SI|NO|07:00|20:00
YNSSA000570|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA000570|NO|SI|SI|SI|SI|SI|NO|07:30|20:30
YNSSA000582|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA000594|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA000606|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA000611|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA000623|SI|SI|SI|SI|SI|SI|SI|07:30|20:00
YNSSA000635|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000640|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000664|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000676|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000681|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000693|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000705|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000710|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA000734|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000746|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA000775|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000792|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000792|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA000821|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000833|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000845|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000850|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA000850|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA000862|SI|NO|NO|NO|NO|NO|SI|08:00|16:00
YNSSA000862|NO|SI|SI|SI|SI|SI|NO|07:30|21:30
YNSSA000874|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000886|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000891|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000915|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000920|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA000920|SI|NO|NO|NO|NO|NO|SI|00:00|23:59
YNSSA000932|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000944|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000961|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA000973|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA000985|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA000990|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001002|SI|SI|SI|SI|SI|SI|SI|07:30|15:00
YNSSA001014|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001026|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001055|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001055|SI|NO|NO|NO|NO|NO|SI|00:00|23:59
YNSSA001060|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001084|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001096|NO|SI|SI|SI|SI|SI|NO|07:00|14:30
YNSSA001101|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001125|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001130|SI|SI|SI|SI|SI|SI|SI|00:00|14:00
YNSSA001142|SI|SI|SI|SI|SI|NO|SI|07:30|15:00
YNSSA001154|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001166|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA001171|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA001183|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001195|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001200|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001224|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA001224|NO|SI|SI|SI|SI|SI|NO|09:00|14:00
YNSSA001236|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA001241|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001241|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA001253|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001253|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA001265|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001270|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001282|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001294|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001294|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA001306|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001311|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001323|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001335|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001340|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001352|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001376|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001376|SI|NO|NO|NO|NO|NO|SI|00:00|23:59
YNSSA001381|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001393|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001393|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA001405|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001422|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA001446|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001451|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001463|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001475|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001480|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA001492|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001504|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001516|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001521|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001521|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA001533|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001545|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001550|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001562|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001574|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA001586|NO|SI|SI|SI|SI|SI|NO|07:00|14:30
YNSSA001591|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA001591|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001603|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001615|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001615|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA001620|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001632|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001644|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001661|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001702|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA001726|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001731|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001755|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001764|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA001764|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA001772|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA001784|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA001796|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA001801|NO|SI|SI|SI|SI|SI|NO|08:00|19:30
YNSSA001813|NO|SI|SI|SI|SI|SI|NO|08:00|19:30
YNSSA001825|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001830|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA001830|NO|SI|SI|SI|SI|SI|NO|07:00|14:00
YNSSA001842|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001854|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001866|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA001871|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA001883|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA001895|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA001900|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA001912|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA001924|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA001936|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA001941|NO|SI|SI|SI|SI|SI|NO|07:00|14:00
YNSSA001941|NO|SI|SI|SI|SI|SI|NO|15:00|21:00
YNSSA002502|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA002511|SI|SI|SI|SI|SI|SI|SI|07:30|20:00
YNSSA002520|SI|SI|SI|SI|SI|SI|SI|07:00|20:00
YNSSA002535|SI|SI|SI|SI|SI|SI|SI|07:30|20:00
YNSSA002544|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA013423|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA013435|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA013435|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA013440|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA013440|NO|SI|SI|SI|SI|SI|NO|08:00|18:00
YNSSA013452|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA013464|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
YNSSA013464|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA013476|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA013476|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013481|NO|SI|SI|SI|SI|SI|NO|07:00|20:00
YNSSA013481|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA013510|NO|SI|SI|SI|SI|SI|NO|08:00|15:00
YNSSA013522|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA013534|NO|SI|SI|SI|SI|SI|NO|08:00|14:30
YNSSA013546|NO|SI|SI|SI|SI|SI|NO|06:30|22:00
YNSSA013575|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA013580|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA013604|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA013616|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA013621|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA013621|SI|NO|NO|NO|NO|NO|SI|08:00|20:00
YNSSA013633|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA013645|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013650|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA013662|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013674|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA013684|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013696|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA013701|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA013713|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA013725|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA013730|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA013742|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA013766|SI|SI|SI|SI|SI|SI|SI|07:00|21:00
YNSSA013771|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013783|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013795|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013800|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013812|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013824|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013836|NO|SI|SI|SI|SI|SI|NO|07:00|14:30
YNSSA013841|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA013853|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA013865|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA013870|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013882|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013894|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013906|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013911|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA013935|NO|SI|SI|SI|SI|SI|NO|07:00|15:00
YNSSA013981|NO|SI|SI|SI|SI|SI|NO|08:00|16:00
YNSSA013993|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA014005|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA014010|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA014022|SI|SI|SI|SI|SI|SI|SI|07:30|20:00
YNSSA014034|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA014034|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA014046|SI|SI|SI|SI|SI|SI|SI|07:30|20:00
YNSSA014051|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA014063|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA014063|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA014075|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA014075|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA014080|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA014080|SI|NO|NO|NO|NO|NO|SI|00:00|23:59
YNSSA014092|NO|SI|SI|SI|SI|SI|NO|07:30|20:00
YNSSA014092|SI|NO|NO|NO|NO|NO|SI|00:00|23:59
YNSSA014104|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA014116|SI|SI|SI|SI|SI|SI|SI|08:00|20:00
YNSSA014121|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA014133|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA014145|NO|SI|SI|SI|SI|SI|NO|07:30|21:00
YNSSA014150|SI|SI|SI|SI|SI|SI|SI|00:00|23:59
YNSSA014162|NO|SI|SI|SI|SI|SI|NO|07:00|14:30
YNSSA014175|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA014186|NO|SI|SI|SI|SI|SI|NO|08:00|14:30
YNSSA014191|NO|SI|SI|SI|SI|SI|NO|07:00|12:30
YNSSA014203|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA014203|SI|NO|NO|NO|NO|NO|SI|08:00|18:00
YNSSA014215|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
YNSSA014215|SI|NO|NO|NO|NO|NO|SI|07:00|19:00
YNSSA014220|NO|SI|SI|SI|SI|SI|NO|07:30|15:00
